,season,match_id,inning,batting_team,batsman,batsman_runs,balls_faced,Strike-Rate,More-Than-30,More-Than-50,More-Than-100,4s,6s,dismissal_kind,fielder
1146,2009,75,2,Royal Challengers Bangalore,MV Boucher,25,13.0,192.31,0,0,0,2.0,1.0,0,0
1147,2009,75,2,Royal Challengers Bangalore,RE van der Merwe,9,9.0,100.0,0,0,0,0.0,1.0,caught,MN van Wyk
1148,2009,75,2,Royal Challengers Bangalore,SP Goswami,43,46.0,93.48,1,0,0,6.0,0.0,caught,MN van Wyk
1149,2009,75,2,Royal Challengers Bangalore,V Kohli,19,12.0,158.33,0,0,0,1.0,1.0,caught,MN van Wyk
1150,2009,76,1,Kings XI Punjab,DPMD Jayawardene,7,9.0,77.78,0,0,0,0.0,0.0,caught,S Dhawan
1151,2009,76,1,Kings XI Punjab,IK Pathan,7,10.0,70.0,0,0,0,0.0,0.0,caught,DJ Bravo
1152,2009,76,1,Kings XI Punjab,K Goel,12,12.0,100.0,0,0,0,0.0,1.0,stumped,PR Shah
1153,2009,76,1,Kings XI Punjab,KC Sangakkara,45,44.0,102.27,1,0,0,2.0,1.0,0,0
1154,2009,76,1,Kings XI Punjab,PP Chawla,0,2.0,0.0,0,0,0,0.0,0.0,bowled,0
1155,2009,76,1,Kings XI Punjab,RR Powar,10,10.0,100.0,0,0,0,1.0,0.0,run out,PR Shah
1156,2009,76,1,Kings XI Punjab,RS Bopara,6,14.0,42.86,0,0,0,0.0,0.0,caught,SR Tendulkar
1157,2009,76,1,Kings XI Punjab,WA Mota,5,6.0,83.33,0,0,0,0.0,0.0,bowled,0
1158,2009,76,1,Kings XI Punjab,Yuvraj Singh,10,13.0,76.92,0,0,0,1.0,0.0,caught,Z Khan
1159,2009,76,2,Mumbai Indians,AM Nayar,15,15.0,100.0,0,0,0,1.0,0.0,bowled,0
1160,2009,76,2,Mumbai Indians,DJ Bravo,15,20.0,75.0,0,0,0,1.0,1.0,caught,WA Mota
1161,2009,76,2,Mumbai Indians,Harbhajan Singh,6,5.0,120.0,0,0,0,1.0,0.0,caught,K Goel
1162,2009,76,2,Mumbai Indians,JP Duminy,59,63.0,93.65,1,1,0,4.0,0.0,caught,T Kohli (sub)
1163,2009,76,2,Mumbai Indians,S Dhawan,3,7.0,42.86,0,0,0,0.0,0.0,lbw,0
1164,2009,76,2,Mumbai Indians,SR Tendulkar,1,6.0,16.67,0,0,0,0.0,0.0,caught,DPMD Jayawardene
1165,2009,76,2,Mumbai Indians,SS Tiwary,6,4.0,150.0,0,0,0,0.0,0.0,0,0
1166,2009,76,2,Mumbai Indians,ST Jayasuriya,0,1.0,0.0,0,0,0,0.0,0.0,caught,Yuvraj Singh
1167,2009,77,1,Deccan Chargers,AA Bilakhia,22,27.0,81.48,0,0,0,2.0,0.0,lbw,0
1168,2009,77,1,Deccan Chargers,AC Gilchrist,8,5.0,160.0,0,0,0,2.0,0.0,caught,KD Karthik
1169,2009,77,1,Deccan Chargers,DR Smith,48,28.0,171.43,1,0,0,5.0,2.0,caught,DL Vettori
1170,2009,77,1,Deccan Chargers,HH Gibbs,0,4.0,0.0,0,0,0,0.0,0.0,caught,AB de Villiers
1171,2009,77,1,Deccan Chargers,PP Ojha,1,1.0,100.0,0,0,0,0.0,0.0,run out,DL Vettori
1172,2009,77,1,Deccan Chargers,RG Sharma,17,20.0,85.0,0,0,0,2.0,0.0,caught,M Manhas
1173,2009,77,1,Deccan Chargers,RP Singh,2,4.0,50.0,0,0,0,0.0,0.0,0,0
1174,2009,77,1,Deccan Chargers,Shoaib Ahmed,0,3.0,0.0,0,0,0,0.0,0.0,run out,KD Karthik
1175,2009,77,1,Deccan Chargers,TL Suman,23,14.0,164.29,0,0,0,1.0,1.0,caught,AB de Villiers
1176,2009,77,1,Deccan Chargers,Y Venugopal Rao,16,15.0,106.67,0,0,0,1.0,0.0,bowled,0
1177,2009,77,2,Delhi Daredevils,AB de Villiers,5,9.0,55.56,0,0,0,1.0,0.0,caught,PP Ojha
1178,2009,77,2,Delhi Daredevils,G Gambhir,17,15.0,113.33,0,0,0,3.0,0.0,lbw,0
1179,2009,77,2,Delhi Daredevils,KD Karthik,41,30.0,136.67,1,0,0,3.0,1.0,lbw,0
1180,2009,77,2,Delhi Daredevils,M Manhas,3,2.0,150.0,0,0,0,0.0,0.0,0,0
1181,2009,77,2,Delhi Daredevils,TM Dilshan,52,46.0,113.04,1,1,0,4.0,3.0,0,0
1182,2009,77,2,Delhi Daredevils,V Sehwag,20,11.0,181.82,0,0,0,4.0,0.0,caught,HH Gibbs
1183,2009,78,1,Chennai Super Kings,JA Morkel,4,1.0,400.0,0,0,0,1.0,0.0,0,0
1184,2009,78,1,Chennai Super Kings,JDP Oram,2,6.0,33.33,0,0,0,0.0,0.0,caught,AD Mascarenhas
1185,2009,78,1,Chennai Super Kings,ML Hayden,1,2.0,50.0,0,0,0,0.0,0.0,bowled,0
1186,2009,78,1,Chennai Super Kings,MS Dhoni,22,19.0,115.79,0,0,0,0.0,1.0,0,0
1187,2009,78,1,Chennai Super Kings,PA Patel,3,11.0,27.27,0,0,0,0.0,0.0,caught,Kamran Khan
1188,2009,78,1,Chennai Super Kings,S Badrinath,29,27.0,107.41,0,0,0,4.0,0.0,stumped,M Rawat
1189,2009,78,1,Chennai Super Kings,SK Raina,98,55.0,178.18,1,1,0,10.0,5.0,caught,GC Smith
1190,2009,78,2,Rajasthan Royals,AD Mascarenhas,8,8.0,100.0,0,0,0,1.0,0.0,caught,M Muralitharan
1191,2009,78,2,Rajasthan Royals,GC Smith,2,5.0,40.0,0,0,0,0.0,0.0,caught,S Badrinath
1192,2009,78,2,Rajasthan Royals,M Rawat,8,6.0,133.33,0,0,0,1.0,0.0,0,0
1193,2009,78,2,Rajasthan Royals,MM Patel,0,1.0,0.0,0,0,0,0.0,0.0,caught,PA Patel
1194,2009,78,2,Rajasthan Royals,RA Jadeja,37,33.0,112.12,1,0,0,2.0,1.0,caught,ML Hayden
1195,2009,78,2,Rajasthan Royals,RJ Quiney,28,31.0,90.32,0,0,0,4.0,0.0,lbw,0
1196,2009,78,2,Rajasthan Royals,SA Asnodkar,10,8.0,125.0,0,0,0,0.0,1.0,hit wicket,0
1197,2009,78,2,Rajasthan Royals,SK Trivedi,2,3.0,66.67,0,0,0,0.0,0.0,caught,SK Raina
1198,2009,78,2,Rajasthan Royals,SK Warne,3,9.0,33.33,0,0,0,0.0,0.0,caught,S Badrinath
1199,2009,78,2,Rajasthan Royals,YK Pathan,20,13.0,153.85,0,0,0,3.0,0.0,caught,SK Raina
1200,2009,79,1,Mumbai Indians,AM Nayar,10,13.0,76.92,0,0,0,1.0,0.0,bowled,0
1201,2009,79,1,Mumbai Indians,AM Rahane,10,8.0,125.0,0,0,0,1.0,0.0,caught,CH Gayle
1202,2009,79,1,Mumbai Indians,GR Napier,15,16.0,93.75,0,0,0,1.0,0.0,caught,BB McCullum
1203,2009,79,1,Mumbai Indians,Harbhajan Singh,6,7.0,85.71,0,0,0,0.0,0.0,caught,AB Dinda
1204,2009,79,1,Mumbai Indians,JP Duminy,52,37.0,140.54,1,1,0,1.0,4.0,0,0
1205,2009,79,1,Mumbai Indians,SR Tendulkar,34,30.0,113.33,1,0,0,3.0,2.0,caught,BB McCullum
1206,2009,79,1,Mumbai Indians,ST Jayasuriya,6,8.0,75.0,0,0,0,1.0,0.0,caught,MN van Wyk
1207,2009,79,1,Mumbai Indians,Z Khan,2,2.0,100.0,0,0,0,0.0,0.0,0,0
1208,2009,79,2,Kolkata Knight Riders,BB McCullum,5,7.0,71.43,0,0,0,0.0,0.0,caught,SL Malinga
1209,2009,79,2,Kolkata Knight Riders,BJ Hodge,73,60.0,121.67,1,1,0,5.0,3.0,run out,JP Duminy
1210,2009,79,2,Kolkata Knight Riders,CH Gayle,7,7.0,100.0,0,0,0,1.0,0.0,bowled,0
1211,2009,79,2,Kolkata Knight Riders,LR Shukla,6,7.0,85.71,0,0,0,0.0,0.0,bowled,0
1212,2009,79,2,Kolkata Knight Riders,MN van Wyk,32,35.0,91.43,1,0,0,3.0,0.0,caught,JP Duminy
1213,2009,79,2,Kolkata Knight Riders,SC Ganguly,0,1.0,0.0,0,0,0,0.0,0.0,bowled,0
1214,2009,79,2,Kolkata Knight Riders,WP Saha,8,4.0,200.0,0,0,0,1.0,0.0,0,0
1215,2009,80,1,Royal Challengers Bangalore,A Kumble,1,3.0,33.33,0,0,0,0.0,0.0,bowled,0
1216,2009,80,1,Royal Challengers Bangalore,JD Ryder,2,5.0,40.0,0,0,0,0.0,0.0,caught,DPMD Jayawardene
1217,2009,80,1,Royal Challengers Bangalore,JH Kallis,27,22.0,122.73,0,0,0,4.0,0.0,bowled,0
1218,2009,80,1,Royal Challengers Bangalore,KP Appanna,0,1.0,0.0,0,0,0,0.0,0.0,0,0
1219,2009,80,1,Royal Challengers Bangalore,MV Boucher,2,4.0,50.0,0,0,0,0.0,0.0,lbw,0
1220,2009,80,1,Royal Challengers Bangalore,P Kumar,9,7.0,128.57,0,0,0,1.0,0.0,0,0
1221,2009,80,1,Royal Challengers Bangalore,R Bishnoi,18,14.0,128.57,0,0,0,1.0,2.0,caught,PP Chawla
1222,2009,80,1,Royal Challengers Bangalore,RE van der Merwe,35,19.0,184.21,1,0,0,3.0,3.0,caught,IK Pathan
1223,2009,80,1,Royal Challengers Bangalore,RV Uthappa,19,17.0,111.76,0,0,0,2.0,0.0,caught,SM Katich
1224,2009,80,1,Royal Challengers Bangalore,SP Goswami,10,14.0,71.43,0,0,0,0.0,0.0,caught,PP Chawla
1225,2009,80,1,Royal Challengers Bangalore,V Kohli,16,14.0,114.29,0,0,0,2.0,0.0,caught,PP Chawla
1226,2009,80,2,Kings XI Punjab,DPMD Jayawardene,19,15.0,126.67,0,0,0,2.0,0.0,caught,JH Kallis
1227,2009,80,2,Kings XI Punjab,IK Pathan,12,9.0,133.33,0,0,0,2.0,0.0,caught,V Kohli
1228,2009,80,2,Kings XI Punjab,K Goel,20,29.0,68.97,0,0,0,2.0,0.0,caught,V Kohli
1229,2009,80,2,Kings XI Punjab,KC Sangakkara,17,23.0,73.91,0,0,0,2.0,0.0,bowled,0
1230,2009,80,2,Kings XI Punjab,PP Chawla,3,4.0,75.0,0,0,0,0.0,0.0,bowled,0
1231,2009,80,2,Kings XI Punjab,SM Katich,3,5.0,60.0,0,0,0,0.0,0.0,run out,RE van der Merwe
1232,2009,80,2,Kings XI Punjab,TM Srivastava,0,1.0,0.0,0,0,0,0.0,0.0,0,0
1233,2009,80,2,Kings XI Punjab,Yuvraj Singh,50,34.0,147.06,1,1,0,3.0,4.0,caught,JH Kallis
1234,2009,81,1,Deccan Chargers,AA Bilakhia,1,5.0,20.0,0,0,0,0.0,0.0,caught,SK Trivedi
1235,2009,81,1,Deccan Chargers,AC Gilchrist,39,35.0,111.43,1,0,0,5.0,2.0,caught,YK Pathan
1236,2009,81,1,Deccan Chargers,DR Smith,7,8.0,87.5,0,0,0,1.0,0.0,caught,SK Warne
1237,2009,81,1,Deccan Chargers,HH Gibbs,8,10.0,80.0,0,0,0,1.0,0.0,lbw,0
1238,2009,81,1,Deccan Chargers,RG Sharma,38,32.0,118.75,1,0,0,2.0,2.0,caught,SK Warne
1239,2009,81,1,Deccan Chargers,TL Suman,41,30.0,136.67,1,0,0,2.0,1.0,0,0
1240,2009,81,2,Rajasthan Royals,AS Raut,36,23.0,156.52,1,0,0,4.0,0.0,0,0
1241,2009,81,2,Rajasthan Royals,GC Smith,0,2.0,0.0,0,0,0,0.0,0.0,caught,Shoaib Ahmed
1242,2009,81,2,Rajasthan Royals,LA Carseldine,39,32.0,121.88,1,0,0,6.0,0.0,lbw,0
1243,2009,81,2,Rajasthan Royals,NV Ojha,0,6.0,0.0,0,0,0,0.0,0.0,caught,HH Gibbs
1244,2009,81,2,Rajasthan Royals,RA Jadeja,12,17.0,70.59,0,0,0,0.0,1.0,caught,DR Smith
1245,2009,81,2,Rajasthan Royals,SA Asnodkar,0,1.0,0.0,0,0,0,0.0,0.0,run out,HH Gibbs
1246,2009,81,2,Rajasthan Royals,SK Warne,21,17.0,123.53,0,0,0,0.0,2.0,caught,AC Gilchrist
1247,2009,81,2,Rajasthan Royals,SM Harwood,3,7.0,42.86,0,0,0,0.0,0.0,0,0
1248,2009,81,2,Rajasthan Royals,YK Pathan,24,14.0,171.43,0,0,0,2.0,2.0,caught,HH Gibbs
1249,2009,82,1,Chennai Super Kings,JA Morkel,6,4.0,150.0,0,0,0,1.0,0.0,caught and bowled,0
1250,2009,82,1,Chennai Super Kings,JDP Oram,3,7.0,42.86,0,0,0,0.0,0.0,caught,AB de Villiers
1251,2009,82,1,Chennai Super Kings,L Balaji,2,3.0,66.67,0,0,0,0.0,0.0,caught,AB de Villiers
1252,2009,82,1,Chennai Super Kings,M Muralitharan,3,4.0,75.0,0,0,0,0.0,0.0,run out,AB de Villiers
1253,2009,82,1,Chennai Super Kings,M Vijay,14,13.0,107.69,0,0,0,2.0,0.0,caught,R Bhatia
1254,2009,82,1,Chennai Super Kings,ML Hayden,30,19.0,157.89,1,0,0,4.0,1.0,caught,AB de Villiers
1255,2009,82,1,Chennai Super Kings,MS Dhoni,6,7.0,85.71,0,0,0,0.0,0.0,caught,G Gambhir
1256,2009,82,1,Chennai Super Kings,S Badrinath,45,34.0,132.35,1,0,0,4.0,2.0,bowled,0
1257,2009,82,1,Chennai Super Kings,SB Jakati,13,8.0,162.5,0,0,0,2.0,0.0,caught,G Gambhir
1258,2009,82,1,Chennai Super Kings,SK Raina,32,21.0,152.38,1,0,0,2.0,2.0,caught,TM Dilshan
1259,2009,82,2,Delhi Daredevils,A Mishra,11,8.0,137.5,0,0,0,1.0,1.0,0,0
1260,2009,82,2,Delhi Daredevils,AB de Villiers,0,1.0,0.0,0,0,0,0.0,0.0,bowled,0
1261,2009,82,2,Delhi Daredevils,DA Warner,51,40.0,127.5,1,1,0,5.0,1.0,stumped,MS Dhoni
1262,2009,82,2,Delhi Daredevils,G Gambhir,13,14.0,92.86,0,0,0,2.0,0.0,caught,SK Raina
1263,2009,82,2,Delhi Daredevils,KD Karthik,52,31.0,167.74,1,1,0,7.0,1.0,caught,M Muralitharan
1264,2009,82,2,Delhi Daredevils,M Manhas,0,4.0,0.0,0,0,0,0.0,0.0,bowled,0
1265,2009,82,2,Delhi Daredevils,PJ Sangwan,0,3.0,0.0,0,0,0,0.0,0.0,bowled,0
1266,2009,82,2,Delhi Daredevils,R Bhatia,2,7.0,28.57,0,0,0,0.0,0.0,caught,L Balaji
1267,2009,82,2,Delhi Daredevils,TM Dilshan,13,13.0,100.0,0,0,0,0.0,1.0,bowled,0
1268,2009,83,1,Kolkata Knight Riders,BB McCullum,19,31.0,61.29,0,0,0,1.0,0.0,caught,VS Malik
1269,2009,83,1,Kolkata Knight Riders,BJ Hodge,70,43.0,162.79,1,1,0,10.0,1.0,0,0
1270,2009,83,1,Kolkata Knight Riders,CH Gayle,17,17.0,100.0,0,0,0,3.0,0.0,caught,Yuvraj Singh
1271,2009,83,1,Kolkata Knight Riders,MN van Wyk,18,12.0,150.0,0,0,0,1.0,1.0,0,0
1272,2009,83,1,Kolkata Knight Riders,SC Ganguly,22,17.0,129.41,0,0,0,1.0,1.0,caught,KC Sangakkara
1273,2009,83,2,Kings XI Punjab,DPMD Jayawardene,52,41.0,126.83,1,1,0,7.0,0.0,0,0
1274,2009,83,2,Kings XI Punjab,IK Pathan,19,16.0,118.75,0,0,0,2.0,0.0,0,0
1275,2009,83,2,Kings XI Punjab,KC Sangakkara,0,2.0,0.0,0,0,0,0.0,0.0,caught,MN van Wyk
1276,2009,83,2,Kings XI Punjab,S Sohal,25,17.0,147.06,0,0,0,0.0,3.0,caught,SC Ganguly
1277,2009,83,2,Kings XI Punjab,SM Katich,34,28.0,121.43,1,0,0,3.0,1.0,caught,WP Saha
1278,2009,83,2,Kings XI Punjab,Yuvraj Singh,14,16.0,87.5,0,0,0,1.0,0.0,caught,BJ Hodge
1279,2009,84,1,Mumbai Indians,AM Nayar,29,20.0,145.0,0,0,0,4.0,0.0,0,0
1280,2009,84,1,Mumbai Indians,AM Rahane,0,1.0,0.0,0,0,0,0.0,0.0,caught,RV Uthappa
1281,2009,84,1,Mumbai Indians,DJ Bravo,50,40.0,125.0,1,1,0,1.0,2.0,0,0
1282,2009,84,1,Mumbai Indians,JP Duminy,1,6.0,16.67,0,0,0,0.0,0.0,caught,MV Boucher
1283,2009,84,1,Mumbai Indians,SR Tendulkar,11,11.0,100.0,0,0,0,2.0,0.0,caught,R Dravid
1284,2009,84,1,Mumbai Indians,ST Jayasuriya,52,43.0,120.93,1,1,0,6.0,1.0,caught,R Vinay Kumar
1285,2009,84,2,Royal Challengers Bangalore,JH Kallis,69,59.0,116.95,1,1,0,5.0,2.0,0,0
1286,2009,84,2,Royal Challengers Bangalore,RV Uthappa,66,42.0,157.14,1,1,0,8.0,2.0,0,0
1287,2009,84,2,Royal Challengers Bangalore,W Jaffer,7,8.0,87.5,0,0,0,1.0,0.0,caught,AM Nayar
1288,2009,85,1,Chennai Super Kings,JA Morkel,4,5.0,80.0,0,0,0,0.0,0.0,0,0
1289,2009,85,1,Chennai Super Kings,M Vijay,31,33.0,93.94,1,0,0,2.0,1.0,caught,HH Gibbs
1290,2009,85,1,Chennai Super Kings,ML Hayden,43,26.0,165.38,1,0,0,5.0,3.0,caught,RP Singh
1291,2009,85,1,Chennai Super Kings,MS Dhoni,58,37.0,156.76,1,1,0,6.0,1.0,0,0
1292,2009,85,1,Chennai Super Kings,SK Raina,32,19.0,168.42,1,0,0,1.0,2.0,caught,DR Smith
1293,2009,85,2,Deccan Chargers,AC Gilchrist,0,1.0,0.0,0,0,0,0.0,0.0,lbw,0
1294,2009,85,2,Deccan Chargers,DR Smith,49,23.0,213.04,1,0,0,2.0,5.0,lbw,0
1295,2009,85,2,Deccan Chargers,HH Gibbs,0,2.0,0.0,0,0,0,0.0,0.0,bowled,0
1296,2009,85,2,Deccan Chargers,PP Ojha,0,2.0,0.0,0,0,0,0.0,0.0,caught,SB Jakati
1297,2009,85,2,Deccan Chargers,RG Sharma,21,20.0,105.0,0,0,0,2.0,1.0,caught,S Badrinath
1298,2009,85,2,Deccan Chargers,RJ Harris,1,4.0,25.0,0,0,0,0.0,0.0,bowled,0
1299,2009,85,2,Deccan Chargers,RP Singh,2,6.0,33.33,0,0,0,0.0,0.0,caught,M Vijay
1300,2009,85,2,Deccan Chargers,Shoaib Ahmed,1,2.0,50.0,0,0,0,0.0,0.0,0,0
1301,2009,85,2,Deccan Chargers,TL Suman,17,17.0,100.0,0,0,0,2.0,0.0,caught,M Vijay
1302,2009,85,2,Deccan Chargers,VVS Laxman,0,7.0,0.0,0,0,0,0.0,0.0,caught,SB Jakati
1303,2009,85,2,Deccan Chargers,Y Venugopal Rao,2,5.0,40.0,0,0,0,0.0,0.0,caught,M Muralitharan
1304,2009,86,1,Rajasthan Royals,AS Raut,1,1.0,100.0,0,0,0,0.0,0.0,0,0
1305,2009,86,1,Rajasthan Royals,GC Smith,77,44.0,175.0,1,1,0,12.0,1.0,caught,PP Chawla
1306,2009,86,1,Rajasthan Royals,LA Carseldine,16,9.0,177.78,0,0,0,2.0,0.0,0,0
1307,2009,86,1,Rajasthan Royals,NV Ojha,68,51.0,133.33,1,1,0,5.0,5.0,caught,SM Katich
1308,2009,86,1,Rajasthan Royals,RA Jadeja,33,12.0,275.0,1,0,0,5.0,1.0,caught,DPMD Jayawardene
1309,2009,86,1,Rajasthan Royals,YK Pathan,12,7.0,171.43,0,0,0,1.0,1.0,caught,K Goel
1310,2009,86,2,Kings XI Punjab,DPMD Jayawardene,9,11.0,81.82,0,0,0,0.0,1.0,caught,SK Trivedi
1311,2009,86,2,Kings XI Punjab,IK Pathan,19,17.0,111.76,0,0,0,2.0,0.0,lbw,0
1312,2009,86,2,Kings XI Punjab,K Goel,1,4.0,25.0,0,0,0,0.0,0.0,caught,SM Harwood
1313,2009,86,2,Kings XI Punjab,KC Sangakkara,11,15.0,73.33,0,0,0,2.0,0.0,stumped,NV Ojha
1314,2009,86,2,Kings XI Punjab,PP Chawla,6,7.0,85.71,0,0,0,1.0,0.0,caught,RA Jadeja
1315,2009,86,2,Kings XI Punjab,RR Powar,6,7.0,85.71,0,0,0,0.0,0.0,0,0
1316,2009,86,2,Kings XI Punjab,S Sohal,0,1.0,0.0,0,0,0,0.0,0.0,caught,SK Warne
1317,2009,86,2,Kings XI Punjab,S Sreesanth,4,8.0,50.0,0,0,0,1.0,0.0,0,0
1318,2009,86,2,Kings XI Punjab,SM Katich,10,13.0,76.92,0,0,0,2.0,0.0,bowled,0
1319,2009,86,2,Kings XI Punjab,Yuvraj Singh,48,37.0,129.73,1,0,0,3.0,3.0,caught,SM Harwood
1320,2009,87,1,Kolkata Knight Riders,BB McCullum,35,29.0,120.69,1,0,0,1.0,3.0,caught,A Nehra
1321,2009,87,1,Kolkata Knight Riders,BJ Hodge,10,19.0,52.63,0,0,0,0.0,0.0,caught,AB de Villiers
1322,2009,87,1,Kolkata Knight Riders,MC Henriques,30,24.0,125.0,1,0,0,2.0,1.0,0,0
1323,2009,87,1,Kolkata Knight Riders,MN van Wyk,74,48.0,154.17,1,1,0,11.0,0.0,bowled,0
1324,2009,87,1,Kolkata Knight Riders,WP Saha,1,1.0,100.0,0,0,0,0.0,0.0,0,0
1325,2009,87,2,Delhi Daredevils,DA Warner,36,23.0,156.52,1,0,0,5.0,1.0,caught,MC Henriques
1326,2009,87,2,Delhi Daredevils,G Gambhir,71,57.0,124.56,1,1,0,7.0,0.0,0,0
1327,2009,87,2,Delhi Daredevils,TM Dilshan,42,34.0,123.53,1,0,0,5.0,1.0,0,0
1328,2009,88,1,Deccan Chargers,AC Gilchrist,25,29.0,86.21,0,0,0,2.0,1.0,bowled,0
1329,2009,88,1,Deccan Chargers,DB Ravi Teja,4,4.0,100.0,0,0,0,0.0,0.0,0,0
1330,2009,88,1,Deccan Chargers,DR Smith,16,12.0,133.33,0,0,0,1.0,1.0,bowled,0
1331,2009,88,1,Deccan Chargers,HH Gibbs,0,5.0,0.0,0,0,0,0.0,0.0,caught,SR Tendulkar
1332,2009,88,1,Deccan Chargers,RG Sharma,38,36.0,105.56,1,0,0,2.0,1.0,caught,DJ Bravo
1333,2009,88,1,Deccan Chargers,RJ Harris,5,4.0,125.0,0,0,0,0.0,0.0,0,0
1334,2009,88,1,Deccan Chargers,TL Suman,20,13.0,153.85,0,0,0,1.0,2.0,caught,PR Shah
1335,2009,88,1,Deccan Chargers,Y Venugopal Rao,28,17.0,164.71,0,0,0,2.0,1.0,run out,DJ Bravo
1336,2009,88,2,Mumbai Indians,AM Nayar,1,4.0,25.0,0,0,0,0.0,0.0,bowled,0
1337,2009,88,2,Mumbai Indians,DJ Bravo,13,16.0,81.25,0,0,0,0.0,0.0,caught,RJ Harris
1338,2009,88,2,Mumbai Indians,DS Kulkarni,7,9.0,77.78,0,0,0,0.0,0.0,0,0
1339,2009,88,2,Mumbai Indians,Harbhajan Singh,0,1.0,0.0,0,0,0,0.0,0.0,bowled,0
1340,2009,88,2,Mumbai Indians,JP Duminy,52,48.0,108.33,1,1,0,7.0,0.0,caught,AC Gilchrist
1341,2009,88,2,Mumbai Indians,PR Shah,29,19.0,152.63,0,0,0,3.0,2.0,caught,DR Smith
1342,2009,88,2,Mumbai Indians,RR Raje,11,7.0,157.14,0,0,0,0.0,1.0,0,0
1343,2009,88,2,Mumbai Indians,SR Tendulkar,2,4.0,50.0,0,0,0,0.0,0.0,bowled,0
1344,2009,88,2,Mumbai Indians,SS Tiwary,3,5.0,60.0,0,0,0,0.0,0.0,stumped,AC Gilchrist
1345,2009,88,2,Mumbai Indians,ST Jayasuriya,5,7.0,71.43,0,0,0,1.0,0.0,caught,RJ Harris
1346,2009,89,1,Royal Challengers Bangalore,D du Preez,10,13.0,76.92,0,0,0,0.0,0.0,caught,NK Patel
1347,2009,89,1,Royal Challengers Bangalore,JH Kallis,10,14.0,71.43,0,0,0,0.0,1.0,caught,NK Patel
1348,2009,89,1,Royal Challengers Bangalore,MV Boucher,6,8.0,75.0,0,0,0,0.0,0.0,bowled,0
1349,2009,89,1,Royal Challengers Bangalore,P Kumar,7,4.0,175.0,0,0,0,0.0,1.0,run out,M Morkel
1350,2009,89,1,Royal Challengers Bangalore,R Dravid,0,2.0,0.0,0,0,0,0.0,0.0,caught,NV Ojha
1351,2009,89,1,Royal Challengers Bangalore,R Vinay Kumar,12,13.0,92.31,0,0,0,0.0,1.0,bowled,0
1352,2009,89,1,Royal Challengers Bangalore,RE van der Merwe,15,16.0,93.75,0,0,0,1.0,0.0,bowled,0
1353,2009,89,1,Royal Challengers Bangalore,RV Uthappa,17,20.0,85.0,0,0,0,3.0,0.0,lbw,0
1354,2009,89,1,Royal Challengers Bangalore,V Kohli,15,22.0,68.18,0,0,0,1.0,0.0,caught,M Morkel
1355,2009,89,1,Royal Challengers Bangalore,W Jaffer,8,9.0,88.89,0,0,0,1.0,0.0,caught,LA Carseldine
1356,2009,89,2,Rajasthan Royals,GC Smith,20,22.0,90.91,0,0,0,4.0,0.0,bowled,0
1357,2009,89,2,Rajasthan Royals,LA Carseldine,9,8.0,112.5,0,0,0,1.0,0.0,run out,V Kohli
1358,2009,89,2,Rajasthan Royals,NV Ojha,52,38.0,136.84,1,1,0,3.0,3.0,0,0
1359,2009,89,2,Rajasthan Royals,RA Jadeja,1,3.0,33.33,0,0,0,0.0,0.0,0,0
1360,2009,89,2,Rajasthan Royals,YK Pathan,22,19.0,115.79,0,0,0,2.0,0.0,caught,W Jaffer
1361,2009,90,1,Chennai Super Kings,JA Morkel,2,2.0,100.0,0,0,0,0.0,0.0,0,0
1362,2009,90,1,Chennai Super Kings,ML Hayden,89,58.0,153.45,1,1,0,8.0,6.0,caught,DPMD Jayawardene
1363,2009,90,1,Chennai Super Kings,MS Dhoni,56,27.0,207.41,1,1,0,7.0,2.0,0,0
1364,2009,90,1,Chennai Super Kings,S Badrinath,0,1.0,0.0,0,0,0,0.0,0.0,caught,VRV Singh
1365,2009,90,1,Chennai Super Kings,SK Raina,32,20.0,160.0,1,0,0,4.0,1.0,caught,K Goel
1366,2009,90,2,Kings XI Punjab,DPMD Jayawardene,44,25.0,176.0,1,0,0,3.0,2.0,0,0
1367,2009,90,2,Kings XI Punjab,K Goel,14,20.0,70.0,0,0,0,1.0,0.0,caught,MS Gony
1368,2009,90,2,Kings XI Punjab,S Sohal,2,2.0,100.0,0,0,0,0.0,0.0,bowled,0
1369,2009,90,2,Kings XI Punjab,SM Katich,50,25.0,200.0,1,1,0,3.0,4.0,caught,SB Jakati
1370,2009,90,2,Kings XI Punjab,Yuvraj Singh,58,36.0,161.11,1,1,0,5.0,2.0,0,0
1371,2009,91,1,Mumbai Indians,AM Nayar,18,28.0,64.29,0,0,0,1.0,0.0,caught,AB de Villiers
1372,2009,91,1,Mumbai Indians,AM Rahane,12,12.0,100.0,0,0,0,2.0,0.0,caught,PJ Sangwan
1373,2009,91,1,Mumbai Indians,DJ Bravo,35,30.0,116.67,1,0,0,2.0,2.0,caught,KD Karthik
1374,2009,91,1,Mumbai Indians,DS Kulkarni,1,4.0,25.0,0,0,0,0.0,0.0,run out,DA Warner
1375,2009,91,1,Mumbai Indians,Harbhajan Singh,10,6.0,166.67,0,0,0,0.0,1.0,bowled,0
1376,2009,91,1,Mumbai Indians,JP Duminy,0,4.0,0.0,0,0,0,0.0,0.0,caught,KD Karthik
1377,2009,91,1,Mumbai Indians,L Ronchi,0,2.0,0.0,0,0,0,0.0,0.0,run out,DA Warner
